250589900,59.9385961,30.3176882,392109,2012-01-01 19:09:45,GaM
250589901,59.9384478,30.317593,392109,2012-01-01 19:09:45,GaM
250589902,59.9382668,30.317351,392109,2012-01-01 19:09:45,GaM
250589903,59.9381075,30.3170017,392109,2012-01-01 19:09:45,GaM
250589904,59.9380374,30.316708,386508,2011-02-27 22:47:56,Ordin
250589905,59.9380194,30.3162758,392109,2012-01-01 19:09:45,GaM
250589906,59.9380507,30.3159334,392109,2012-01-01 19:09:45,GaM
250589907,59.9381528,30.3147646,392109,2012-01-01 19:09:45,GaM
252923922,59.9335122,30.291336,700550,2013-09-12 09:25:16,EIjas
252934153,59.9426575,30.3161825,3846961,2016-10-24 19:21:22,mini-me
254980954,59.9421674,30.3057263,392109,2016-03-01 00:32:11,GaM
254980955,59.9434926,30.3059094,446083,2016-12-24 21:54:29,yuryleb
254980956,59.9423292,30.3062858,446083,2016-12-24 21:54:29,yuryleb
254980958,59.9427899,30.3062357,392109,2016-03-01 00:32:11,GaM
254984031,59.9419608,30.3061076,395588,2013-04-09 18:26:25,Danidin9
254984035,59.9372864,30.2918598,395588,2013-04-09 18:26:25,Danidin9
254984037,59.9372764,30.2922753,395588,2013-04-09 18:26:25,Danidin9
254985422,59.9426319,30.3167461,392109,2017-12-21 12:43:45,GaM
255233500,59.941638,30.3098903,81821,2009-05-27 12:34:13,alexsaf
255233501,59.9374942,30.2983909,148605,2009-10-21 07:51:15,Flatliner
255233502,59.9338202,30.285014,148605,2009-10-21 07:51:15,Flatliner
255233510,59.9456563,30.3168606,81821,2009-05-27 12:34:12,alexsaf
260395508,59.9365739,30.3321403,834057,2014-10-25 18:47:46,Gootroll
260395812,59.9379403,30.331186,834057,2014-10-25 18:47:46,Gootroll
260395820,59.9367515,30.3305993,834057,2014-10-25 18:47:46,Gootroll
308812025,59.936165,30.305829,3846961,2016-09-26 15:06:24,mini-me
309316305,59.9320664,30.3251159,437809,2018-10-18 12:20:06,Anton Khorev
311108623,59.9421069,30.306216,700550,2015-07-27 15:24:49,EIjas
311108633,59.9425385,30.3065898,446083,2016-12-24 21:54:29,yuryleb
312622772,59.9405077,30.3112888,437809,2017-12-28 05:11:32,Anton Khorev
312622773,59.9407987,30.312085,437809,2017-12-28 05:11:32,Anton Khorev
312622775,59.9407509,30.3121547,437809,2017-12-28 05:11:32,Anton Khorev
312622777,59.9412984,30.3136524,437809,2017-12-28 05:11:32,Anton Khorev
312622778,59.9413417,30.3135893,437809,2017-12-28 05:11:32,Anton Khorev
312622779,59.9416563,30.3144497,437809,2017-12-28 05:11:32,Anton Khorev
312622780,59.9415885,30.3145484,437809,2017-12-28 05:11:32,Anton Khorev
312622782,59.9416276,30.3146553,437809,2017-12-28 05:11:33,Anton Khorev
312622783,59.9413571,30.3150493,437809,2017-12-28 05:11:33,Anton Khorev
312622784,59.9413194,30.314946,437809,2017-12-28 05:11:33,Anton Khorev
312622785,59.9412657,30.3150242,437809,2017-12-28 05:11:33,Anton Khorev
312622786,59.9410693,30.3144871,437809,2017-12-28 05:11:33,Anton Khorev
312622788,59.9409203,30.3147043,437809,2017-12-28 05:11:33,Anton Khorev
312622789,59.9411489,30.3153298,437809,2017-12-28 05:11:33,Anton Khorev
312622791,59.9407463,30.3149904,437809,2017-12-28 05:11:33,Anton Khorev
312622793,59.9405978,30.3152068,437809,2017-12-28 05:11:33,Anton Khorev
312622794,59.9407931,30.315741,437809,2017-12-28 05:11:33,Anton Khorev
312622795,59.9407407,30.3158175,437809,2017-12-28 05:11:33,Anton Khorev
312622796,59.940769,30.3158949,437809,2017-12-28 05:11:33,Anton Khorev
312622797,59.9405037,30.3162814,437809,2017-12-28 05:11:33,Anton Khorev
312622798,59.9404586,30.3161581,437809,2017-12-28 05:11:33,Anton Khorev
312622800,59.9404125,30.3162252,437809,2017-12-28 05:11:33,Anton Khorev
312622801,59.9400401,30.3152077,437809,2017-12-28 05:11:33,Anton Khorev
312622802,59.93998,30.3152952,437809,2017-12-28 05:11:33,Anton Khorev
312622804,59.9395751,30.3141877,437809,2017-12-28 05:11:33,Anton Khorev
312622805,59.9396329,30.3141035,437809,2017-12-28 05:11:33,Anton Khorev
312622806,59.9395627,30.3139112,437809,2017-12-28 05:11:33,Anton Khorev
312622807,59.9395287,30.3139606,437809,2017-12-28 05:11:33,Anton Khorev
312622809,59.9393319,30.3134222,437809,2017-12-28 05:11:33,Anton Khorev
312622811,59.9393666,30.3133716,437809,2017-12-28 05:11:33,Anton Khorev
312622812,59.9392815,30.3131389,437809,2017-12-28 05:11:33,Anton Khorev
312622813,59.9395132,30.3128014,437809,2017-12-28 05:11:33,Anton Khorev
312622815,59.9396255,30.3131086,437809,2017-12-28 05:11:33,Anton Khorev
312622816,59.9403536,30.3120477,437809,2017-12-28 05:11:33,Anton Khorev
312622817,59.9402261,30.3116991,437809,2017-12-28 05:11:33,Anton Khorev
313803478,59.9421577,30.3055332,395588,2013-04-09 18:26:29,Danidin9
313803485,59.9425362,30.3038582,395588,2013-04-09 18:26:29,Danidin9
313803503,59.942971,30.3052701,395588,2013-04-09 18:26:29,Danidin9
313803511,59.9429609,30.3052822,395588,2013-04-09 18:26:29,Danidin9
313803518,59.9430056,30.3053859,395588,2013-04-09 18:26:29,Danidin9
